DOEID,ALTHUQ,WALLTYPE,YEARMADE,URBRUR,UGASHERE,TOTSQFT,TOTBASESQFT,TOTATTCSQFT,TOTGARGSQFT,TOTRHMSQFT,TOTHSQFT,TOTUSQFT,BASHSQFT,BASUSQFT,GARHSQFT,GARUSQFT,ATTHSQFT,ATTUSQFT,RHMHSQFT,RHMUSQFT,TOTCSQFT,TOTUCSQFT,BASCSQFT,BASUCSQFT,GARCSQFT,GARUCSQFT,ATTCSQFT,ATTUCSQFT,RHMCSQFT,RHMUCSQFT
4015,2,3,3,4,0,2400,1200,0,0,1200,1200,1200,0,1200,0,0,0,0,1200,0,2400,1200,0,1200,0,0,0,0,1200,0
4016,3,1,4,1,1,5880,0,1470,400,4010,3564,2316,0,0,0,400,0,1470,3564,446,5480,1870,0,0,0,400,0,1470,4010,0
4017,1,3,9,4,0,2079,0,0,0,2079,2079,0,0,0,0,0,0,0,2079,0,2079,0,0,0,0,0,0,0,2079,0
4018,9,1,4,2,1,1075,0,0,0,1075,1075,0,0,0,0,0,0,0,1075,0,1075,0,0,0,0,0,0,0,1075,0
4019,9,1,5,1,1,2372,0,1186,0,1186,1186,1186,0,0,0,0,0,1186,1186,0,1423,2372,0,0,0,0,0,1186,0,1186
4020,9,4,8,3,0,3472,0,1736,400,1336,1336,2136,0,0,0,400,0,1736,1336,0,3072,2136,0,0,0,400,0,1736,1336,0
4021,9,3,8,3,1,915,0,0,0,915,915,0,0,0,0,0,0,0,915,0,229,915,0,0,0,0,0,0,0,915
4022,9,1,3,1,1,1548,0,0,400,1148,765,783,0,0,0,400,0,0,765,383,345,1203,0,0,0,400,0,0,345,803
4023,9,3,4,2,1,2662,242,0,400,2020,2157,505,242,0,400,0,0,0,1515,505,2262,0,242,0,400,0,0,0,2020,0
4024,9,1,1,1,1,1800,0,900,0,900,1350,450,0,0,0,0,450,450,900,0,1800,450,0,0,0,0,450,450,900,0
4025,9,3,12,2,0,3250,920,0,650,1680,1680,1570,0,920,0,650,0,0,1680,0,2600,1570,0,920,0,650,0,0,1680,0
4026,9,3,3,1,1,1888,918,0,0,970,1888,0,918,0,0,0,0,0,970,0,1888,0,918,0,0,0,0,0,970,0
4027,9,9,5,3,0,1092,0,0,0,1092,1092,0,0,0,0,0,0,0,1092,0,1092,0,0,0,0,0,0,0,1092,0
4028,9,2,8,1,1,1164,0,0,0,1164,1164,0,0,0,0,0,0,0,1164,0,1164,0,0,0,0,0,0,0,1164,0
4029,9,6,1,3,1,1608,0,0,400,1208,1407,201,0,0,400,0,0,0,1007,201,501,707,0,0,400,0,0,0,501,707
4030,9,1,4,1,1,3120,0,1560,400,1160,1160,1960,0,0,0,400,0,1560,1160,0,2720,1960,0,0,0,400,0,1560,1160,0
4031,9,3,8,3,1,1120,0,0,0,1120,1120,0,0,0,0,0,0,0,1120,0,1120,0,0,0,0,0,0,0,1120,0
4032,9,7,2,1,0,1586,0,0,0,1586,1586,0,0,0,0,0,0,0,1586,0,1586,0,0,0,0,0,0,0,1586,0
4033,9,1,3,1,1,811,0,0,0,811,811,0,0,0,0,0,0,0,811,0,811,0,0,0,0,0,0,0,811,0
4034,9,4,9,1,0,1546,0,0,400,1146,1146,400,0,0,0,400,0,0,1146,0,1146,400,0,0,0,400,0,0,1146,0
4035,9,3,7,2,0,3110,750,0,250,2110,2860,250,750,0,0,250,0,0,2110,0,2860,250,750,0,0,250,0,0,2110,0
4036,9,3,6,2,1,2875,925,0,0,1950,2875,0,925,0,0,0,0,0,1950,0,2875,0,925,0,0,0,0,0,1950,0
4037,9,2,5,4,1,980,0,0,0,980,980,0,0,0,0,0,0,0,980,0,653,980,0,0,0,0,0,0,0,980
4038,9,3,9,3,1,663,0,0,0,663,663,0,0,0,0,0,0,0,663,0,221,663,0,0,0,0,0,0,0,663
4039,9,3,5,1,1,2381,575,575,0,1231,1231,1150,0,575,0,0,0,575,1231,0,397,2381,0,575,0,0,0,575,0,1231
4040,9,3,2,1,1,1524,0,0,0,1524,1524,0,0,0,0,0,0,0,1524,0,0,1524,0,0,0,0,0,0,0,1524
4041,9,1,3,3,1,1080,0,0,0,1080,1080,0,0,0,0,0,0,0,1080,0,0,1080,0,0,0,0,0,0,0,1080
4042,9,2,3,2,1,2121,570,0,0,1551,2121,0,570,0,0,0,0,0,1551,0,2121,0,570,0,0,0,0,0,1551,0
4043,9,3,5,4,1,696,0,0,0,696,696,0,0,0,0,0,0,0,696,0,348,696,0,0,0,0,0,0,0,696
4044,5,1,4,1,1,971,0,0,0,971,971,0,0,0,0,0,0,0,971,0,486,971,0,0,0,0,0,0,0,971
4045,9,3,2,1,1,1168,0,0,0,1168,1168,0,0,0,0,0,0,0,1168,0,234,1168,0,0,0,0,0,0,0,1168
4046,9,3,5,1,1,219,0,0,0,219,219,0,0,0,0,0,0,0,219,0,110,219,0,0,0,0,0,0,0,219
4047,9,3,3,3,1,1772,0,0,0,1772,1772,0,0,0,0,0,0,0,1772,0,1063,1772,0,0,0,0,0,0,0,1772
4048,9,3,4,2,1,1656,578,0,250,828,1656,0,578,0,250,0,0,0,828,0,1406,250,578,0,0,250,0,0,828,0
4049,9,4,8,1,1,1175,0,0,0,1175,1175,0,0,0,0,0,0,0,1175,0,1175,0,0,0,0,0,0,0,1175,0
4050,9,1,5,2,1,1144,0,0,0,1144,1144,0,0,0,0,0,0,0,1144,0,572,1144,0,0,0,0,0,0,0,1144
4051,9,3,5,4,1,2373,1155,0,0,1218,975,1399,0,1155,0,0,0,0,975,244,2373,1155,0,1155,0,0,0,0,1218,0
4052,9,3,9,4,0,1708,0,0,0,1708,1708,0,0,0,0,0,0,0,1708,0,1708,0,0,0,0,0,0,0,1708,0
4053,9,3,2,3,0,3348,1674,0,0,1674,1674,1674,0,1674,0,0,0,0,1674,0,1339,3348,0,1674,0,0,0,0,0,1674
4054,9,4,1,1,1,1032,0,0,0,1032,1032,0,0,0,0,0,0,0,1032,0,0,1032,0,0,0,0,0,0,0,1032
4055,9,6,5,1,1,1218,0,0,0,1218,1218,0,0,0,0,0,0,0,1218,0,406,1218,0,0,0,0,0,0,0,1218
4056,9,3,7,1,1,2561,860,0,0,1701,2346,215,645,215,0,0,0,0,1701,0,2561,215,645,215,0,0,0,0,1701,0
4057,9,4,2,1,1,2310,0,1155,400,755,755,1555,0,0,0,400,0,1155,755,0,1910,1555,0,0,0,400,0,1155,755,0
4058,9,3,1,3,1,3760,1400,0,400,1960,2520,1240,1400,0,0,400,0,0,1120,840,3360,400,1400,0,0,400,0,0,1960,0
4059,9,2,1,1,1,1256,360,0,0,896,986,270,90,270,0,0,0,0,896,0,179,1256,0,360,0,0,0,0,0,896
4060,9,4,10,1,1,3864,0,1932,400,1532,1532,2332,0,0,0,400,0,1932,1532,0,3464,2332,0,0,0,400,0,1932,1532,0
4061,9,1,8,1,0,564,0,0,0,564,0,564,0,0,0,0,0,0,0,564,0,564,0,0,0,0,0,0,0,564
4062,9,3,10,3,1,3653,0,1353,400,1900,1188,2466,0,0,0,400,0,1353,1188,713,3253,1753,0,0,0,400,0,1353,1900,0
4063,9,3,4,4,1,2152,0,1044,250,858,858,1294,0,0,0,250,0,1044,858,0,272,2152,0,0,0,250,0,1044,0,858
4064,9,1,8,1,1,1100,0,0,0,1100,1100,0,0,0,0,0,0,0,1100,0,1100,0,0,0,0,0,0,0,1100,0
4065,9,1,9,4,0,1248,0,624,0,624,624,624,0,0,0,0,0,624,624,0,1248,624,0,0,0,0,0,624,624,0
4066,9,2,7,1,1,1962,0,0,400,1562,1562,400,0,0,0,400,0,0,1562,0,0,1962,0,0,0,400,0,0,0,1562
4067,2,2,3,3,0,2970,990,0,250,1730,1031,1939,743,248,0,250,0,0,288,1442,907,2970,0,990,0,250,0,0,0,1730
4068,9,1,8,3,1,5916,0,1972,400,3544,2531,3385,0,0,0,400,0,1972,2531,1013,2275,4455,0,0,0,400,0,1972,1461,2083
4069,9,3,1,1,0,2832,384,816,0,1632,1550,1282,384,0,0,0,0,816,1166,466,2427,2832,0,384,0,0,0,816,0,1632
4070,9,2,8,1,0,2196,0,0,0,2196,0,2196,0,0,0,0,0,0,0,2196,0,2196,0,0,0,0,0,0,0,2196
4071,9,1,7,3,1,2340,676,0,250,1414,1921,419,507,169,0,250,0,0,1414,0,2090,419,507,169,0,250,0,0,1414,0
4072,5,4,5,1,1,1320,0,0,0,1320,1320,0,0,0,0,0,0,0,1320,0,660,1320,0,0,0,0,0,0,0,1320
4073,9,3,5,4,1,6442,0,0,400,6042,6042,400,0,0,0,400,0,0,6042,0,6042,400,0,0,0,400,0,0,6042,0
4074,9,3,9,2,1,1741,0,0,400,1341,1205,536,0,0,400,0,0,0,805,536,461,1280,0,0,0,400,0,0,461,880
4075,9,3,4,2,1,2100,0,0,0,2100,2100,0,0,0,0,0,0,0,2100,0,2100,0,0,0,0,0,0,0,2100,0
4076,9,3,5,3,1,2438,1219,0,400,819,2038,400,1219,0,0,400,0,0,819,0,510,2438,0,1219,0,400,0,0,0,819
4077,9,2,1,1,1,583,0,0,0,583,583,0,0,0,0,0,0,0,583,0,0,583,0,0,0,0,0,0,0,583
4078,9,3,1,1,1,1413,0,0,0,1413,807,605,0,0,0,0,0,0,807,605,0,1413,0,0,0,0,0,0,0,1413
4079,9,4,7,3,0,2672,0,0,400,2272,2272,400,0,0,0,400,0,0,2272,0,2272,400,0,0,0,400,0,0,2272,0
4080,9,4,8,1,0,2405,0,0,400,2005,2005,400,0,0,0,400,0,0,2005,0,924,1481,0,0,0,400,0,0,924,1081
4081,9,1,12,3,1,3473,0,1024,400,2049,2049,1424,0,0,0,400,0,1024,2049,0,3073,1424,0,0,0,400,0,1024,2049,0
4082,9,3,1,4,0,2387,0,0,0,2387,2387,0,0,0,0,0,0,0,2387,0,2387,0,0,0,0,0,0,0,2387,0
4083,9,9,4,1,1,1146,0,0,0,1146,1146,0,0,0,0,0,0,0,1146,0,1146,0,0,0,0,0,0,0,1146,0
4084,9,9,5,4,0,1739,0,0,0,1739,1739,0,0,0,0,0,0,0,1739,0,1739,0,0,0,0,0,0,0,1739,0
4085,9,1,5,1,1,2416,0,0,400,2016,1152,1264,0,0,0,400,0,0,1152,864,846,1570,0,0,0,400,0,0,846,1170
4086,9,2,2,4,0,1950,0,975,0,975,975,975,0,0,0,0,0,975,975,0,0,1950,0,0,0,0,0,975,0,975
4087,5,3,10,1,1,1069,0,0,0,1069,1069,0,0,0,0,0,0,0,1069,0,438,631,0,0,0,0,0,0,438,631
4088,9,1,3,1,0,4158,1136,1386,250,1386,1386,2772,0,1136,0,250,0,1386,1386,0,0,4158,0,1136,0,250,0,1386,0,1386
4089,9,1,4,3,1,3600,900,900,0,1800,1800,1800,0,900,0,0,0,900,1800,0,1200,3600,0,900,0,0,0,900,0,1800
4090,9,4,2,1,1,2781,0,0,250,2531,422,2359,0,0,0,250,0,0,422,2109,0,2781,0,0,0,250,0,0,0,2531
4091,9,3,7,1,0,1005,0,0,0,1005,1005,0,0,0,0,0,0,0,1005,0,201,1005,0,0,0,0,0,0,0,1005
4092,9,4,8,3,1,2210,0,0,650,1560,1560,650,0,0,0,650,0,0,1560,0,1560,650,0,0,0,650,0,0,1560,0
4093,9,1,1,1,1,8843,1739,2368,400,4336,4336,4507,0,1739,0,400,0,2368,4336,0,1689,8843,0,1739,0,400,0,2368,0,4336
4094,9,2,13,4,1,3144,0,1572,400,1172,1172,1972,0,0,0,400,0,1572,1172,0,2744,1972,0,0,0,400,0,1572,1172,0
4095,9,3,9,4,0,4470,1018,1018,400,2035,3053,1418,1018,0,0,400,0,1018,2035,0,4070,1418,1018,0,0,400,0,1018,2035,0
4096,9,1,8,4,0,3286,0,1643,0,1643,1643,1643,0,0,0,0,0,1643,1643,0,3286,1643,0,0,0,0,0,1643,1643,0
4097,9,2,12,1,1,3420,0,1140,400,1880,1880,1540,0,0,0,400,0,1140,1880,0,3020,1540,0,0,0,400,0,1140,1880,0
4098,9,1,1,1,1,934,0,0,0,934,934,0,0,0,0,0,0,0,934,0,311,934,0,0,0,0,0,0,0,934
4099,9,4,2,1,1,572,0,0,0,572,572,0,0,0,0,0,0,0,572,0,0,572,0,0,0,0,0,0,0,572
4100,9,1,1,2,1,2765,651,651,0,1463,1463,1302,0,651,0,0,0,651,1463,0,790,2765,0,651,0,0,0,651,0,1463
4101,9,1,4,4,0,9472,4736,0,400,4336,9072,400,4736,0,0,400,0,0,4336,0,9072,400,4736,0,0,400,0,0,4336,0
4102,9,4,3,1,1,1400,0,0,0,1400,1400,0,0,0,0,0,0,0,1400,0,1400,0,0,0,0,0,0,0,1400,0
4103,9,3,3,4,1,3691,1080,0,400,2211,3291,400,1080,0,0,400,0,0,2211,0,470,3691,0,1080,0,400,0,0,0,2211
4104,9,7,2,1,1,1656,0,0,250,1406,1172,484,0,0,0,250,0,0,1172,234,1406,250,0,0,0,250,0,0,1406,0
4105,9,1,1,1,1,384,0,0,0,384,384,0,0,0,0,0,0,0,384,0,0,384,0,0,0,0,0,0,0,384
4106,9,3,6,4,0,770,0,0,0,770,770,0,0,0,0,0,0,0,770,0,770,0,0,0,0,0,0,0,770,0
4107,9,3,4,1,0,2592,864,0,0,1728,2160,432,432,432,0,0,0,0,1728,0,0,2592,0,864,0,0,0,0,0,1728
4108,9,1,1,1,1,550,0,0,0,550,550,0,0,0,0,0,0,0,550,0,0,550,0,0,0,0,0,0,0,550
4109,9,3,1,2,1,3551,1184,0,0,2367,2367,1184,0,1184,0,0,0,0,2367,0,1578,3551,0,1184,0,0,0,0,0,2367
4110,9,3,4,1,1,3942,1314,1314,0,1314,2628,1314,1314,0,0,0,0,1314,1314,0,2365,3942,0,1314,0,0,0,1314,0,1314
4111,4,4,6,3,1,952,0,0,0,952,952,0,0,0,0,0,0,0,952,0,0,952,0,0,0,0,0,0,0,952
4112,9,5,1,1,1,4320,1080,1080,250,1910,2990,1330,1080,0,0,250,0,1080,1910,0,0,4320,0,1080,0,250,0,1080,0,1910
4113,9,2,3,4,1,3200,1600,0,0,1600,2800,400,1200,400,0,0,0,0,1600,0,3200,400,1200,400,0,0,0,0,1600,0
4114,9,3,8,3,1,7440,2880,0,0,4560,4560,2880,0,2880,0,0,0,0,4560,0,2636,5824,0,2880,0,0,0,0,1616,2944
4115,9,1,3,1,1,567,0,0,0,567,567,0,0,0,0,0,0,0,567,0,189,567,0,0,0,0,0,0,0,567
4116,9,2,3,1,1,2030,1015,0,0,1015,1438,592,761,254,0,0,0,0,677,338,0,2030,0,1015,0,0,0,0,0,1015
4117,9,1,1,1,1,3632,1173,1173,0,1286,1873,1760,0,1173,0,0,587,587,1286,0,0,3632,0,1173,0,0,0,1173,0,1286
4118,9,3,10,4,0,2128,0,0,0,2128,2128,0,0,0,0,0,0,0,2128,0,2128,0,0,0,0,0,0,0,2128,0
4119,9,2,1,3,1,3267,572,648,0,2047,2047,1220,0,572,0,0,0,648,2047,0,0,3267,0,572,0,0,0,648,0,2047
4120,9,2,4,4,1,3904,1952,0,250,1702,2678,1226,976,976,0,250,0,0,1702,0,1218,3904,0,1952,0,250,0,0,0,1702
4121,9,4,7,1,1,913,0,0,0,913,913,0,0,0,0,0,0,0,913,0,0,913,0,0,0,0,0,0,0,913
4122,9,3,1,1,1,1692,846,0,0,846,1692,0,846,0,0,0,0,0,846,0,784,454,846,0,0,0,0,0,392,454
4123,4,2,6,3,1,1541,0,0,0,1541,1541,0,0,0,0,0,0,0,1541,0,1541,0,0,0,0,0,0,0,1541,0
4124,9,1,1,1,1,393,0,0,0,393,393,0,0,0,0,0,0,0,393,0,0,393,0,0,0,0,0,0,0,393
4125,9,3,3,1,1,1674,837,0,0,837,837,837,0,837,0,0,0,0,837,0,335,1674,0,837,0,0,0,0,0,837
4126,9,4,7,3,1,3501,0,0,650,2851,2851,650,0,0,0,650,0,0,2851,0,2851,650,0,0,0,650,0,0,2851,0
4127,9,3,3,4,0,1213,0,0,0,1213,728,485,0,0,0,0,0,0,728,485,485,1213,0,0,0,0,0,0,0,1213
4128,9,2,5,1,1,642,0,0,0,642,642,0,0,0,0,0,0,0,642,0,321,642,0,0,0,0,0,0,0,642
4129,9,3,4,4,0,912,0,0,0,912,456,456,0,0,0,0,0,0,456,456,0,912,0,0,0,0,0,0,0,912
4130,9,1,2,1,1,989,0,0,0,989,989,0,0,0,0,0,0,0,989,0,198,989,0,0,0,0,0,0,0,989
4131,9,2,10,2,1,2178,689,0,0,1489,1489,689,0,689,0,0,0,0,1489,0,2178,689,0,689,0,0,0,0,1489,0
4132,9,3,5,1,1,1344,448,0,0,896,896,448,0,448,0,0,0,0,896,0,0,1344,0,448,0,0,0,0,0,896
4133,9,2,5,4,1,1312,0,0,0,1312,1050,262,0,0,0,0,0,0,1050,262,525,1312,0,0,0,0,0,0,0,1312
4134,9,4,6,4,1,1092,0,0,250,842,842,250,0,0,0,250,0,0,842,0,0,1092,0,0,0,250,0,0,0,842
4135,9,1,5,1,0,811,0,0,0,811,811,0,0,0,0,0,0,0,811,0,162,811,0,0,0,0,0,0,0,811
4136,9,2,1,1,1,1092,546,0,0,546,410,683,273,273,0,0,0,0,137,410,546,1092,0,546,0,0,0,0,0,546
4137,9,3,5,1,1,947,0,0,0,947,947,0,0,0,0,0,0,0,947,0,189,947,0,0,0,0,0,0,0,947
4138,9,1,9,3,1,3159,1053,0,400,1706,2190,969,1053,0,0,400,0,0,1137,569,2759,400,1053,0,0,400,0,0,1706,0
4139,9,4,3,3,1,5124,0,2562,400,2162,2162,2962,0,0,0,400,0,2562,2162,0,675,5124,0,0,0,400,0,2562,0,2162
4140,9,3,1,2,1,952,0,0,0,952,952,0,0,0,0,0,0,0,952,0,571,952,0,0,0,0,0,0,0,952
4141,9,1,1,2,1,1212,149,0,0,1063,1063,149,0,149,0,0,0,0,1063,0,242,1212,0,149,0,0,0,0,0,1063
4142,9,2,3,1,1,1729,364,364,0,1001,1001,728,0,364,0,0,0,364,1001,0,346,1729,0,364,0,0,0,364,0,1001
4143,9,1,3,3,1,2650,0,0,250,2400,1714,936,0,0,0,250,0,0,1714,686,825,1825,0,0,0,250,0,0,825,1575
4144,9,3,5,1,1,180,0,0,0,180,180,0,0,0,0,0,0,0,180,0,180,0,0,0,0,0,0,0,180,0
4145,9,3,5,1,1,3840,1280,0,400,2160,3408,432,1248,32,0,400,0,0,2160,0,0,3840,0,1280,0,400,0,0,0,2160
4146,9,2,1,3,1,5400,0,1800,0,3600,3600,1800,0,0,0,0,0,1800,3600,0,675,5400,0,0,0,0,0,1800,0,3600
4147,9,1,1,1,1,2028,0,0,0,2028,2028,0,0,0,0,0,0,0,2028,0,2028,0,0,0,0,0,0,0,2028,0
4148,9,4,4,1,1,2028,0,0,400,1628,1628,400,0,0,0,400,0,0,1628,0,0,2028,0,0,0,400,0,0,0,1628
4149,9,3,12,1,1,2322,0,0,400,1922,1922,400,0,0,0,400,0,0,1922,0,1922,400,0,0,0,400,0,0,1922,0
4150,9,2,1,4,0,4560,0,1520,0,3040,3040,1520,0,0,0,0,0,1520,3040,0,4560,1520,0,0,0,0,0,1520,3040,0
4151,9,1,5,1,1,1350,0,0,0,1350,1350,0,0,0,0,0,0,0,1350,0,1350,0,0,0,0,0,0,0,1350,0
4152,9,3,7,1,1,980,0,0,0,980,980,0,0,0,0,0,0,0,980,0,980,0,0,0,0,0,0,0,980,0
4153,9,3,6,4,0,1560,0,0,0,1560,1560,0,0,0,0,0,0,0,1560,0,1560,0,0,0,0,0,0,0,1560,0
4154,9,3,1,4,0,1344,0,672,250,422,422,922,0,0,0,250,0,672,422,0,274,1344,0,0,0,250,0,672,0,422
4155,9,3,8,3,0,3120,1560,0,0,1560,2340,780,780,780,0,0,0,0,1560,0,1337,3120,0,1560,0,0,0,0,0,1560
4156,9,4,8,4,1,1440,0,0,400,1040,624,816,0,0,0,400,0,0,624,416,0,1440,0,0,0,400,0,0,0,1040
4157,9,3,9,3,1,2646,882,0,0,1764,1764,882,0,882,0,0,0,0,1764,0,2646,441,441,441,0,0,0,0,1764,0
4158,9,3,3,1,1,4368,1456,0,0,2912,2912,1456,0,1456,0,0,0,0,2912,0,1456,4368,0,1456,0,0,0,0,0,2912
4159,9,2,3,2,1,798,0,0,0,798,599,200,0,0,0,0,0,0,599,200,200,798,0,0,0,0,0,0,0,798
4160,9,5,5,2,1,2304,0,1152,0,1152,691,1613,0,0,0,0,0,1152,691,461,461,2304,0,0,0,0,0,1152,0,1152
4161,9,1,2,1,1,749,0,0,0,749,749,0,0,0,0,0,0,0,749,0,375,749,0,0,0,0,0,0,0,749
4162,9,3,2,1,1,4293,1431,0,0,2862,4293,0,1431,0,0,0,0,0,2862,0,1431,4293,0,1431,0,0,0,0,0,2862
4163,9,1,1,3,1,1148,0,0,0,1148,1148,0,0,0,0,0,0,0,1148,0,287,1148,0,0,0,0,0,0,0,1148
4164,9,4,2,1,1,3024,0,0,400,2624,1125,1899,0,0,0,400,0,0,1125,1499,0,3024,0,0,0,400,0,0,0,2624
4165,9,1,3,1,1,670,0,0,0,670,670,0,0,0,0,0,0,0,670,0,0,670,0,0,0,0,0,0,0,670
4166,9,3,10,3,1,1968,784,0,400,784,784,1184,0,784,0,400,0,0,784,0,627,1968,0,784,0,400,0,0,0,784
4167,9,1,6,3,1,800,0,0,400,400,400,400,0,0,0,400,0,0,400,0,400,400,0,0,0,400,0,0,400,0
4168,9,4,1,1,1,348,0,0,0,348,348,0,0,0,0,0,0,0,348,0,0,348,0,0,0,0,0,0,0,348
4169,9,5,4,2,1,5040,1680,0,250,3110,3110,1930,0,1680,0,250,0,0,3110,0,1716,3926,0,1680,0,250,0,0,1114,1996
4170,9,2,6,3,1,2109,0,0,400,1709,1709,400,0,0,0,400,0,0,1709,0,0,2109,0,0,0,400,0,0,0,1709
4171,9,2,9,3,1,3873,0,0,650,3223,3873,0,0,0,650,0,0,0,3223,0,0,3873,0,0,0,650,0,0,0,3223
4172,9,2,5,1,0,413,0,0,0,413,413,0,0,0,0,0,0,0,413,0,413,413,0,0,0,0,0,0,0,413
4173,9,2,11,4,0,4299,0,0,400,3899,3466,833,0,0,0,400,0,0,3466,433,3899,400,0,0,0,400,0,0,3899,0
4174,9,2,4,3,0,720,0,0,0,720,720,0,0,0,0,0,0,0,720,0,360,720,0,0,0,0,0,0,0,720
4175,3,9,7,1,1,4320,1440,0,0,2880,2880,1440,0,1440,0,0,0,0,2880,0,2160,4320,0,1440,0,0,0,0,0,2880
4176,9,7,7,1,1,2268,0,0,400,1868,1868,400,0,0,0,400,0,0,1868,0,1868,400,0,0,0,400,0,0,1868,0
4177,9,3,8,1,1,3999,1175,0,650,2174,3055,944,881,294,0,650,0,0,2174,0,3349,1825,0,1175,0,650,0,0,2174,0
4178,4,1,4,2,1,556,0,0,0,556,556,0,0,0,0,0,0,0,556,0,556,0,0,0,0,0,0,0,556,0
4179,9,2,1,2,1,2444,416,1014,0,1014,1014,1430,0,416,0,0,0,1014,1014,0,815,2444,0,416,0,0,0,1014,0,1014
4180,9,2,1,1,1,1690,533,0,0,1157,1424,267,267,267,0,0,0,0,1157,0,1352,1690,0,533,0,0,0,0,0,1157
4181,9,3,3,2,1,1746,414,0,0,1332,1332,414,0,414,0,0,0,0,1332,0,1746,414,0,414,0,0,0,0,1332,0
4182,9,1,8,3,1,2367,0,984,400,984,984,1384,0,0,0,400,0,984,984,0,1967,1384,0,0,0,400,0,984,984,0
4183,9,1,9,1,1,4282,0,0,400,3882,3882,400,0,0,0,400,0,0,3882,0,3882,400,0,0,0,400,0,0,3882,0
4184,9,1,3,2,1,694,0,0,0,694,694,0,0,0,0,0,0,0,694,0,173,694,0,0,0,0,0,0,0,694
4185,9,2,4,4,0,1224,0,0,0,1224,1224,0,0,0,0,0,0,0,1224,0,204,1224,0,0,0,0,0,0,0,1224
4186,9,3,8,4,1,798,0,0,0,798,599,200,0,0,0,0,0,0,599,200,0,798,0,0,0,0,0,0,0,798
4187,9,5,2,1,1,2351,768,768,0,815,2351,0,768,0,0,0,768,0,815,0,588,2351,0,768,0,0,0,768,0,815
4188,9,3,2,2,1,1338,372,264,0,702,826,512,0,372,0,0,264,0,562,140,268,1338,0,372,0,0,0,264,0,702
4189,9,3,3,2,1,5022,1460,0,400,3162,4622,400,1460,0,0,400,0,0,3162,0,4622,400,1460,0,0,400,0,0,3162,0
4190,9,2,1,2,1,2728,660,660,0,1408,1408,1320,0,660,0,0,0,660,1408,0,0,2728,0,660,0,0,0,660,0,1408
4191,9,1,2,2,1,2016,1008,0,0,1008,1991,25,983,25,0,0,0,0,1008,0,2016,25,983,25,0,0,0,0,1008,0
4192,9,5,10,1,1,2392,0,1196,0,1196,1196,1196,0,0,0,0,0,1196,1196,0,0,2392,0,0,0,0,0,1196,0,1196
4193,9,5,8,3,1,5006,932,0,650,3424,4123,883,699,233,0,650,0,0,3424,0,4356,883,699,233,0,650,0,0,3424,0
4194,9,4,8,1,1,928,0,0,0,928,464,464,0,0,0,0,0,0,464,464,0,928,0,0,0,0,0,0,0,928
4195,3,3,11,1,1,1848,0,0,400,1448,1448,400,0,0,0,400,0,0,1448,0,1448,400,0,0,0,400,0,0,1448,0
4196,9,3,4,2,1,4560,0,1592,400,2568,3364,1196,0,0,0,400,796,796,2568,0,4160,1992,0,0,0,400,0,1592,2568,0
4197,9,1,9,1,1,2434,0,678,400,1356,1085,1349,0,0,0,400,0,678,1085,271,612,2026,0,0,0,400,0,678,408,948
4198,9,1,4,1,1,3365,1483,0,400,1483,2965,400,1483,0,0,400,0,0,1483,0,2965,400,1483,0,0,400,0,0,1483,0
4199,9,1,5,1,0,1984,0,943,0,1041,1041,943,0,0,0,0,0,943,1041,0,1984,943,0,0,0,0,0,943,1041,0
4200,3,1,3,2,1,700,0,0,0,700,700,0,0,0,0,0,0,0,700,0,700,0,0,0,0,0,0,0,700,0
4201,9,3,1,4,0,6402,0,3201,400,2801,2401,4001,0,0,0,400,0,3201,2401,400,2781,5104,0,0,0,400,0,3201,1298,1503
4202,3,1,4,1,1,4130,0,2065,400,1665,1665,2465,0,0,0,400,0,2065,1665,0,3730,2465,0,0,0,400,0,2065,1665,0
4203,9,2,1,2,1,5520,1380,1380,0,2760,2760,2760,0,1380,0,0,0,1380,2760,0,2291,4375,0,1380,0,0,0,1380,1145,1615
4204,9,1,10,1,1,6240,0,1200,400,4640,4640,1600,0,0,0,400,0,1200,4640,0,5840,1600,0,0,0,400,0,1200,4640,0
4205,9,3,5,4,0,6944,1736,1736,0,3472,5208,1736,1736,0,0,0,0,1736,3472,0,1157,6944,0,1736,0,0,0,1736,0,3472
4206,2,3,9,1,1,1400,0,0,0,1400,1400,0,0,0,0,0,0,0,1400,0,0,1400,0,0,0,0,0,0,0,1400
4207,9,3,1,1,0,514,0,0,0,514,514,0,0,0,0,0,0,0,514,0,0,514,0,0,0,0,0,0,0,514
4208,9,1,8,4,0,2650,0,1325,250,1075,1075,1575,0,0,0,250,0,1325,1075,0,1105,2155,0,0,0,250,0,1325,495,580
4209,9,3,10,4,0,1140,0,0,0,1140,684,456,0,0,0,0,0,0,684,456,467,673,0,0,0,0,0,0,467,673
4210,9,2,5,2,1,617,0,0,0,617,617,0,0,0,0,0,0,0,617,0,308,617,0,0,0,0,0,0,0,617
4211,9,1,12,1,1,851,0,0,0,851,851,0,0,0,0,0,0,0,851,0,0,851,0,0,0,0,0,0,0,851
4212,9,4,12,3,1,2901,0,0,400,2501,2501,400,0,0,0,400,0,0,2501,0,2501,400,0,0,0,400,0,0,2501,0
4213,9,3,8,1,0,1344,0,0,0,1344,1344,0,0,0,0,0,0,0,1344,0,1344,0,0,0,0,0,0,0,1344,0
