DOEID,HBUSNESS,OTHWORK,ATHOME,HHSEX,HHAGE,EMPLOYHH,SPOUSE,SDESCENT,NHSLDMEM,AGEHHMEM1,AGEHHMEM2,AGEHHMEM3,AGEHHMEM4,AGEHHMEM5,AGEHHMEM6,AGEHHMEM7,AGEHHMEM8,AGEHHMEM9,AGEHHMEM10,AGEHHMEM11,AGEHHMEM12,AGEHHMEMY,WORKPAY,RETIREPY,CASHBEN,NCASHBEN,MONEYPY
3706,0,0,1,2,49,2,1,0,3,49,45,99,99,99,99,99,99,99,99,99,99,13,1,0,0,0,10
3707,0,0,0,2,57,2,1,0,2,57,99,99,99,99,99,99,99,99,99,99,99,56,1,0,0,0,19
3708,0,0,0,1,62,1,1,0,2,62,99,99,99,99,99,99,99,99,99,99,99,62,0,0,0,1,5
3709,0,0,0,1,54,2,0,0,1,54,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,9
3710,0,0,1,1,51,1,1,0,2,51,99,99,99,99,99,99,99,99,99,99,99,51,0,1,0,0,4
3711,0,0,0,2,43,2,0,0,1,43,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,24
3712,0,0,1,2,62,2,0,0,1,62,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,10
3713,0,0,0,2,28,2,1,1,5,28,27,6,5,99,99,99,99,99,99,99,99,2,1,0,0,0,8
3714,0,0,0,1,36,2,1,0,3,36,36,99,99,99,99,99,99,99,99,99,99,2,1,0,0,0,24
3715,0,0,0,1,31,0,1,0,2,31,99,99,99,99,99,99,99,99,99,99,99,6,1,0,0,0,11
3716,0,0,0,1,24,2,1,0,5,24,28,7,6,99,99,99,99,99,99,99,99,3,1,0,0,0,16
3717,0,0,0,2,57,2,1,0,2,57,99,99,99,99,99,99,99,99,99,99,99,48,1,0,0,0,19
3718,0,0,0,2,56,2,1,0,2,56,99,99,99,99,99,99,99,99,99,99,99,54,1,0,0,0,24
3719,0,0,0,1,35,0,1,0,4,35,36,2,99,99,99,99,99,99,99,99,99,3,1,0,0,0,8
3720,0,0,1,1,43,1,1,0,5,43,50,9,7,99,99,99,99,99,99,99,99,3,1,0,0,0,24
3721,0,0,0,2,41,2,1,0,2,41,99,99,99,99,99,99,99,99,99,99,99,39,1,0,0,0,21
3722,0,0,1,1,69,1,1,0,2,69,99,99,99,99,99,99,99,99,99,99,99,78,0,1,0,0,9
3723,0,0,1,1,26,2,1,0,4,26,26,7,99,99,99,99,99,99,99,99,99,3,1,0,0,1,5
3724,0,0,1,1,31,2,1,0,2,31,99,99,99,99,99,99,99,99,99,99,99,31,1,0,0,0,14
3725,0,0,0,2,42,2,1,0,3,42,41,99,99,99,99,99,99,99,99,99,99,14,1,0,0,0,23
3726,0,0,0,1,60,1,1,0,4,60,57,21,99,99,99,99,99,99,99,99,99,17,1,0,0,0,24
3727,0,0,0,2,60,2,1,0,2,60,99,99,99,99,99,99,99,99,99,99,99,55,1,0,0,0,14
3728,0,0,0,1,37,2,0,1,3,37,19,99,99,99,99,99,99,99,99,99,99,2,1,0,0,0,5
3729,0,0,1,2,32,2,1,0,3,32,73,99,99,99,99,99,99,99,99,99,99,32,1,0,0,0,24
3730,0,0,1,2,79,1,1,0,2,79,99,99,99,99,99,99,99,99,99,99,99,78,0,1,1,0,10
3731,0,0,0,2,48,0,1,0,3,48,48,99,99,99,99,99,99,99,99,99,99,25,1,0,0,0,10
3732,0,0,0,1,29,2,0,1,4,29,11,8,99,99,99,99,99,99,99,99,99,4,1,0,0,1,6
3733,0,0,1,1,45,1,1,1,4,45,51,20,99,99,99,99,99,99,99,99,99,11,1,0,0,0,10
3734,0,0,1,1,89,1,0,0,2,89,99,99,99,99,99,99,99,99,99,99,99,63,1,1,0,0,4
3735,0,0,0,1,37,1,1,0,3,37,35,99,99,99,99,99,99,99,99,99,99,2,1,0,0,0,8
3736,0,0,0,1,49,2,0,0,1,49,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,6
3737,1,0,1,1,21,2,1,0,2,21,99,99,99,99,99,99,99,99,99,99,99,28,1,0,0,0,5
3738,0,0,0,1,43,2,0,0,4,43,23,20,99,99,99,99,99,99,99,99,99,2,1,0,0,0,17
3739,0,0,0,2,36,2,0,1,6,36,41,31,29,6,99,99,99,99,99,99,99,1,1,0,0,0,6
3740,0,0,1,2,62,1,1,0,2,62,99,99,99,99,99,99,99,99,99,99,99,61,1,1,0,0,8
3741,0,0,0,2,48,2,1,0,3,48,48,99,99,99,99,99,99,99,99,99,99,15,1,0,0,0,23
3742,0,0,0,2,53,2,0,0,1,53,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,9
3743,0,0,1,1,46,1,0,0,4,46,68,27,99,99,99,99,99,99,99,99,99,19,0,0,0,0,4
3744,0,0,1,2,41,2,1,0,4,41,38,7,99,99,99,99,99,99,99,99,99,5,1,0,0,0,11
3745,0,0,0,1,58,2,0,0,1,58,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,5
3746,0,0,1,1,31,1,1,0,5,31,32,6,3,99,99,99,99,99,99,99,99,1,1,0,0,0,14
3747,0,0,0,2,54,2,1,0,4,54,47,17,99,99,99,99,99,99,99,99,99,13,1,0,0,0,24
3748,1,0,1,2,43,2,1,0,3,43,47,99,99,99,99,99,99,99,99,99,99,39,1,0,1,0,10
3749,0,0,0,1,63,2,1,1,2,63,99,99,99,99,99,99,99,99,99,99,99,46,1,0,0,0,9
3750,0,0,1,1,49,1,1,0,2,49,99,99,99,99,99,99,99,99,99,99,99,59,1,0,0,0,10
3751,0,0,1,1,74,1,1,0,2,74,99,99,99,99,99,99,99,99,99,99,99,77,0,1,0,0,16
3752,0,0,0,2,24,2,0,1,4,24,31,24,99,99,99,99,99,99,99,99,99,24,1,0,0,0,19
3753,0,1,0,2,27,2,1,0,2,27,99,99,99,99,99,99,99,99,99,99,99,24,1,0,0,0,9
3754,0,0,1,2,43,1,1,0,3,43,69,99,99,99,99,99,99,99,99,99,99,20,1,1,0,0,9
3755,0,0,1,1,44,1,1,0,3,44,46,99,99,99,99,99,99,99,99,99,99,22,0,1,0,0,8
3756,0,0,1,1,82,1,0,0,3,82,49,99,99,99,99,99,99,99,99,99,99,39,0,0,0,0,11
3757,0,0,1,2,61,0,1,0,2,61,99,99,99,99,99,99,99,99,99,99,99,60,1,0,0,0,15
3758,0,0,1,2,41,2,1,0,4,41,40,5,99,99,99,99,99,99,99,99,99,3,1,0,0,1,16
3759,0,0,1,1,50,2,1,0,4,50,60,24,99,99,99,99,99,99,99,99,99,22,1,0,0,0,10
3760,0,0,0,1,47,2,1,1,2,47,99,99,99,99,99,99,99,99,99,99,99,47,1,0,0,0,23
3761,0,0,1,2,74,1,1,0,2,74,99,99,99,99,99,99,99,99,99,99,99,57,0,1,0,0,7
3762,0,0,1,2,39,2,1,0,4,39,38,15,99,99,99,99,99,99,99,99,99,9,1,0,0,0,8
3763,0,0,0,2,48,2,1,0,4,48,41,16,99,99,99,99,99,99,99,99,99,10,0,0,0,0,22
3764,0,0,1,2,47,1,1,0,5,47,45,16,14,99,99,99,99,99,99,99,99,10,1,0,0,0,24
3765,0,0,0,2,48,2,1,0,1,48,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,13
3766,0,0,1,1,24,0,0,0,2,24,99,99,99,99,99,99,99,99,99,99,99,3,1,0,0,1,4
3767,0,0,0,2,24,2,0,0,1,24,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,14
3768,0,0,1,2,44,2,1,1,5,44,45,20,7,99,99,99,99,99,99,99,99,3,1,0,0,0,9
3769,0,0,0,2,42,2,0,0,1,42,99,99,99,99,99,99,99,99,99,99,99,99,1,1,0,0,2
3770,0,0,0,1,50,1,0,0,1,50,99,99,99,99,99,99,99,99,99,99,99,99,1,1,0,0,5
3771,0,0,1,2,87,1,0,0,2,87,99,99,99,99,99,99,99,99,99,99,99,55,1,1,0,0,8
3772,0,0,0,2,34,2,1,0,4,34,28,14,99,99,99,99,99,99,99,99,99,11,1,0,0,0,21
3773,0,0,1,1,31,2,0,0,4,31,11,22,99,99,99,99,99,99,99,99,99,17,1,0,0,0,8
3774,0,1,1,1,42,1,1,0,2,42,99,99,99,99,99,99,99,99,99,99,99,34,0,0,1,1,4
3775,0,0,1,2,34,2,1,0,3,34,29,99,99,99,99,99,99,99,99,99,99,3,1,0,0,0,12
3776,0,0,1,1,45,1,1,0,5,45,29,23,10,99,99,99,99,99,99,99,99,6,1,0,0,1,12
3777,0,0,1,2,18,0,0,0,5,18,21,9,2,99,99,99,99,99,99,99,99,1,1,0,0,1,7
3778,0,0,1,2,57,1,1,0,2,57,99,99,99,99,99,99,99,99,99,99,99,56,1,1,0,0,17
3779,0,0,0,1,24,1,1,1,2,24,99,99,99,99,99,99,99,99,99,99,99,31,1,0,0,0,7
3780,0,0,0,2,39,2,0,0,1,39,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,12
3781,0,0,0,2,46,1,0,0,1,46,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,0,4
3782,0,0,1,1,50,1,1,0,3,50,89,99,99,99,99,99,99,99,99,99,99,50,1,1,0,0,14
3783,0,0,0,2,56,2,0,1,3,56,62,99,99,99,99,99,99,99,99,99,99,47,1,1,0,0,18
3784,0,0,1,1,58,2,1,0,2,58,99,99,99,99,99,99,99,99,99,99,99,58,1,1,0,0,22
3785,0,0,1,2,83,1,1,1,2,83,99,99,99,99,99,99,99,99,99,99,99,62,0,1,0,0,17
3786,0,0,0,1,29,2,1,1,3,29,30,99,99,99,99,99,99,99,99,99,99,15,0,0,0,0,9
3787,0,0,0,1,30,2,0,0,1,30,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,13
3788,0,0,0,2,29,2,1,1,3,29,28,99,99,99,99,99,99,99,99,99,99,4,1,0,0,1,5
3789,0,0,1,2,32,2,1,0,4,32,30,2,99,99,99,99,99,99,99,99,99,1,1,0,0,0,12
3790,0,0,0,1,60,2,1,0,2,60,99,99,99,99,99,99,99,99,99,99,99,60,1,1,0,0,22
3791,0,0,1,1,44,1,1,1,7,44,43,20,18,3,1,99,99,99,99,99,99,1,1,0,0,0,10
3792,0,0,0,2,30,2,1,0,2,30,99,99,99,99,99,99,99,99,99,99,99,30,1,0,0,0,14
3793,0,0,0,1,49,2,0,0,1,49,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,21
3794,0,0,0,2,81,1,1,0,2,81,99,99,99,99,99,99,99,99,99,99,99,55,0,1,0,0,7
3795,0,0,0,2,37,2,0,0,1,37,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,8
3796,0,0,1,1,53,1,0,0,2,53,99,99,99,99,99,99,99,99,99,99,99,34,1,0,0,0,11
3797,0,0,0,2,55,1,0,0,1,55,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,1,3
3798,0,0,1,1,51,1,1,0,3,51,53,99,99,99,99,99,99,99,99,99,99,20,1,0,0,0,10
3799,0,0,1,2,40,1,0,0,1,40,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,1,1
3800,0,0,0,1,52,2,0,0,1,52,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,15
3801,1,0,0,1,52,2,1,0,2,52,99,99,99,99,99,99,99,99,99,99,99,49,1,0,0,0,9
3802,0,0,1,1,52,2,1,0,1,52,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,1,3
3803,0,0,1,2,51,1,0,0,1,51,99,99,99,99,99,99,99,99,99,99,99,99,0,1,1,0,3
3804,0,0,1,1,32,2,0,0,3,32,10,99,99,99,99,99,99,99,99,99,99,7,1,0,0,1,5
3805,0,0,1,1,31,2,1,0,5,31,34,9,4,99,99,99,99,99,99,99,99,2,1,0,0,0,12
3806,0,0,0,1,39,2,1,0,2,39,99,99,99,99,99,99,99,99,99,99,99,3,0,0,0,0,13
3807,0,0,1,2,38,2,1,1,4,38,38,4,99,99,99,99,99,99,99,99,99,2,1,0,0,0,9
3808,0,1,0,1,51,2,0,0,2,51,99,99,99,99,99,99,99,99,99,99,99,9,0,0,0,0,20
3809,0,0,1,1,50,1,0,1,1,50,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,1,3
3810,0,0,1,1,29,0,1,0,7,29,32,29,12,9,7,99,99,99,99,99,99,2,1,0,0,0,13
3811,1,0,1,1,43,0,1,0,7,43,87,45,17,16,15,99,99,99,99,99,99,9,1,1,0,0,18
3812,0,0,1,1,63,1,0,0,2,63,99,99,99,99,99,99,99,99,99,99,99,39,0,0,1,0,7
3813,0,0,1,1,67,1,0,0,2,67,99,99,99,99,99,99,99,99,99,99,99,51,1,1,0,0,16
3814,0,0,1,1,56,2,1,0,2,56,99,99,99,99,99,99,99,99,99,99,99,54,1,0,0,0,11
3815,0,0,1,1,45,1,0,0,1,45,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,11
3816,0,0,1,1,43,0,1,0,4,43,45,16,99,99,99,99,99,99,99,99,99,13,1,0,0,0,14
3817,1,0,1,1,31,2,1,0,4,31,31,3,99,99,99,99,99,99,99,99,99,2,1,0,0,0,9
3818,0,0,0,2,33,2,0,0,1,33,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,15
3819,0,0,0,1,25,2,1,0,2,25,99,99,99,99,99,99,99,99,99,99,99,25,1,0,0,0,20
3820,0,0,1,2,49,2,1,0,4,49,46,16,99,99,99,99,99,99,99,99,99,11,1,0,0,0,14
3821,0,0,1,1,82,1,0,0,1,82,99,99,99,99,99,99,99,99,99,99,99,99,0,1,1,0,4
3822,0,0,0,1,52,1,1,0,3,52,53,99,99,99,99,99,99,99,99,99,99,15,1,0,0,0,10
3823,0,0,0,1,65,2,0,0,2,65,99,99,99,99,99,99,99,99,99,99,99,47,1,0,0,0,9
3824,0,0,1,1,45,2,1,0,4,45,56,14,99,99,99,99,99,99,99,99,99,14,1,1,0,0,9
3825,0,0,0,2,22,1,0,0,1,22,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,5
3826,0,0,1,2,70,1,1,0,2,70,99,99,99,99,99,99,99,99,99,99,99,70,0,1,0,0,8
3827,1,0,1,2,56,2,1,0,2,56,99,99,99,99,99,99,99,99,99,99,99,56,1,0,0,0,23
3828,0,0,1,1,32,2,1,0,4,32,31,5,99,99,99,99,99,99,99,99,99,2,1,0,0,0,15
3829,0,0,0,1,48,2,0,0,3,48,66,99,99,99,99,99,99,99,99,99,99,17,1,1,0,0,6
3830,0,0,1,2,64,1,0,0,1,64,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,1,3
3831,0,0,1,2,66,1,1,0,2,66,99,99,99,99,99,99,99,99,99,99,99,65,0,1,0,0,10
3832,0,0,0,1,48,2,1,0,3,48,48,99,99,99,99,99,99,99,99,99,99,18,1,0,0,0,6
3833,1,0,1,1,33,1,1,0,5,33,38,7,5,99,99,99,99,99,99,99,99,3,1,0,0,0,22
3834,0,0,1,1,39,2,0,0,1,39,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,8
3835,0,0,1,1,75,1,0,0,1,75,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,5
3836,0,0,1,1,28,1,1,0,5,28,30,8,5,99,99,99,99,99,99,99,99,4,1,0,0,0,10
3837,0,0,0,2,56,2,1,0,2,56,99,99,99,99,99,99,99,99,99,99,99,50,1,0,0,0,10
3838,0,0,0,1,58,0,0,0,1,58,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,10
3839,0,0,1,1,77,1,1,0,2,77,99,99,99,99,99,99,99,99,99,99,99,76,0,1,0,0,11
3840,0,0,1,1,67,1,0,0,1,67,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,8
3841,0,0,0,1,77,2,0,0,1,77,99,99,99,99,99,99,99,99,99,99,99,99,1,1,0,0,9
3842,0,0,0,1,54,2,0,0,2,54,99,99,99,99,99,99,99,99,99,99,99,53,1,0,0,0,19
3843,0,0,0,1,74,0,0,0,1,74,99,99,99,99,99,99,99,99,99,99,99,99,1,1,0,0,7
3844,0,0,0,2,63,1,1,0,3,63,61,99,99,99,99,99,99,99,99,99,99,18,1,1,0,0,9
3845,0,0,1,1,42,1,1,0,3,42,47,99,99,99,99,99,99,99,99,99,99,10,0,0,1,1,4
3846,0,0,0,1,76,2,0,0,1,76,99,99,99,99,99,99,99,99,99,99,99,99,1,1,0,0,12
3847,0,0,1,2,70,1,1,0,2,70,99,99,99,99,99,99,99,99,99,99,99,68,0,1,0,0,13
3848,0,0,1,1,59,0,1,0,4,59,61,42,99,99,99,99,99,99,99,99,99,10,1,1,0,0,11
3849,0,0,1,1,84,1,0,0,1,84,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,4
3850,0,0,0,1,34,2,1,0,4,34,33,7,99,99,99,99,99,99,99,99,99,2,1,0,0,0,21
3851,0,0,1,1,34,1,1,0,5,34,37,7,5,99,99,99,99,99,99,99,99,2,1,0,0,0,12
3852,0,0,0,2,49,2,1,0,2,49,99,99,99,99,99,99,99,99,99,99,99,47,1,0,0,0,24
3853,0,1,1,1,76,1,0,0,1,76,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,1,4
3854,0,0,1,2,40,2,1,0,2,40,99,99,99,99,99,99,99,99,99,99,99,40,1,0,0,0,24
3855,0,0,1,2,38,2,1,1,4,38,26,15,99,99,99,99,99,99,99,99,99,3,1,0,0,0,9
3856,0,0,0,2,26,2,0,0,1,26,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,11
3857,1,0,0,1,63,2,0,0,1,63,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,17
3858,0,0,1,2,77,1,1,0,2,77,99,99,99,99,99,99,99,99,99,99,99,75,0,1,0,0,9
3859,0,0,0,1,39,2,1,0,4,39,42,9,99,99,99,99,99,99,99,99,99,6,1,0,0,0,18
3860,0,0,1,2,40,2,1,0,4,40,83,40,99,99,99,99,99,99,99,99,99,1,1,1,0,0,6
3861,0,0,1,1,52,2,1,0,2,52,99,99,99,99,99,99,99,99,99,99,99,50,1,0,0,0,19
3862,0,0,1,1,43,1,1,0,4,43,50,16,99,99,99,99,99,99,99,99,99,4,0,0,1,1,3
3863,0,0,1,2,55,2,0,0,4,55,29,27,99,99,99,99,99,99,99,99,99,25,1,0,1,0,12
3864,0,0,0,2,38,2,1,1,5,38,37,12,8,99,99,99,99,99,99,99,99,6,1,0,0,0,23
3865,0,0,0,2,35,2,0,1,1,35,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,15
3866,0,0,0,2,38,2,1,1,4,38,48,12,99,99,99,99,99,99,99,99,99,9,1,0,0,0,15
3867,0,0,1,1,56,1,1,0,2,56,99,99,99,99,99,99,99,99,99,99,99,56,1,0,0,0,17
3868,1,0,0,2,47,2,1,0,5,47,44,19,15,99,99,99,99,99,99,99,99,13,1,0,0,0,12
3869,0,0,1,1,45,1,1,1,4,45,52,13,99,99,99,99,99,99,99,99,99,15,1,0,0,0,10
3870,0,0,0,1,52,2,1,0,2,52,99,99,99,99,99,99,99,99,99,99,99,51,1,0,0,0,20
3871,0,0,1,1,88,1,0,0,1,88,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,4
3872,0,0,1,2,44,2,1,0,5,44,46,10,7,99,99,99,99,99,99,99,99,7,1,0,0,0,10
3873,0,0,0,2,52,2,0,0,1,52,99,99,99,99,99,99,99,99,99,99,99,99,1,1,0,0,7
3874,0,0,0,1,51,2,0,0,2,51,99,99,99,99,99,99,99,99,99,99,99,16,1,0,0,0,5
3875,0,0,0,1,45,1,0,0,2,45,99,99,99,99,99,99,99,99,99,99,99,9,1,0,0,0,3
3876,0,0,0,2,49,2,1,0,2,49,99,99,99,99,99,99,99,99,99,99,99,41,1,0,0,0,14
3877,0,0,0,1,23,0,0,0,2,23,99,99,99,99,99,99,99,99,99,99,99,4,1,0,0,0,6
3878,0,0,0,1,26,1,1,1,3,26,25,99,99,99,99,99,99,99,99,99,99,5,1,0,0,1,15
3879,0,0,0,2,58,1,1,0,3,58,56,99,99,99,99,99,99,99,99,99,99,21,1,0,0,0,23
3880,1,0,1,2,71,1,1,0,2,71,99,99,99,99,99,99,99,99,99,99,99,65,1,1,0,0,19
3881,0,0,0,2,29,2,1,0,2,29,99,99,99,99,99,99,99,99,99,99,99,25,0,0,0,0,7
3882,0,0,0,1,27,2,1,1,4,27,30,6,99,99,99,99,99,99,99,99,99,3,1,0,0,0,13
3883,0,0,0,2,31,2,1,1,3,31,30,99,99,99,99,99,99,99,99,99,99,4,1,0,0,0,19
3884,0,0,0,1,56,2,1,0,2,56,99,99,99,99,99,99,99,99,99,99,99,48,1,0,0,0,10
3885,0,0,0,1,21,2,1,0,2,21,99,99,99,99,99,99,99,99,99,99,99,21,1,0,0,0,10
3886,0,0,1,1,73,1,0,0,1,73,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,5
3887,0,0,1,1,53,2,0,0,2,53,99,99,99,99,99,99,99,99,99,99,99,13,1,0,0,0,8
3888,0,0,0,2,38,2,0,0,3,38,37,99,99,99,99,99,99,99,99,99,99,3,1,0,1,0,8
3889,0,0,0,1,38,2,0,0,2,38,99,99,99,99,99,99,99,99,99,99,99,1,1,0,1,0,8
3890,0,0,1,2,35,2,1,0,2,35,99,99,99,99,99,99,99,99,99,99,99,33,1,0,0,0,16
3891,0,0,0,1,75,1,0,0,1,75,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,8
3892,0,0,1,2,42,2,0,0,2,42,99,99,99,99,99,99,99,99,99,99,99,42,1,0,0,0,6
3893,0,0,0,1,63,2,1,0,2,63,99,99,99,99,99,99,99,99,99,99,99,62,1,0,0,0,19
3894,0,0,1,2,51,2,1,1,4,51,47,26,99,99,99,99,99,99,99,99,99,16,1,0,0,0,17
3895,1,0,1,1,51,2,0,0,1,51,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,1
3896,0,0,0,1,51,2,0,0,1,51,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,23
3897,0,0,0,1,25,1,1,1,8,25,48,39,40,20,16,4,99,99,99,99,99,2,1,0,0,0,23
3898,0,0,0,2,55,2,1,0,2,55,99,99,99,99,99,99,99,99,99,99,99,46,1,0,0,0,24
3899,0,0,0,2,43,2,0,0,1,43,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,11
3900,0,0,1,1,71,1,0,0,1,71,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,5
3901,0,0,1,2,78,1,0,0,1,78,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,8
3902,0,0,1,1,34,1,1,1,5,34,52,15,7,99,99,99,99,99,99,99,99,5,1,0,1,1,6
3903,0,0,1,1,40,2,1,0,3,40,39,99,99,99,99,99,99,99,99,99,99,9,1,0,0,0,24
3904,0,0,1,1,49,1,0,0,5,49,35,34,8,99,99,99,99,99,99,99,99,4,1,0,0,1,3
3905,0,0,0,2,26,2,1,0,2,26,99,99,99,99,99,99,99,99,99,99,99,23,1,0,0,0,16
3906,0,0,1,2,33,2,1,0,5,33,30,12,9,99,99,99,99,99,99,99,99,5,1,0,0,0,9
3907,0,0,1,1,59,1,1,0,2,59,99,99,99,99,99,99,99,99,99,99,99,56,1,0,0,0,7
3908,0,0,0,2,33,2,1,0,7,33,33,13,7,5,3,99,99,99,99,99,99,3,1,0,0,0,11
3909,0,0,0,1,26,2,0,0,1,26,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,11
3910,0,0,0,2,55,2,1,0,2,55,99,99,99,99,99,99,99,99,99,99,99,49,1,0,0,0,24
3911,0,0,0,2,68,1,0,0,1,68,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,4
3912,0,0,1,1,71,1,0,0,1,71,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,10
3913,0,0,1,2,71,1,1,0,2,71,99,99,99,99,99,99,99,99,99,99,99,66,0,1,0,0,12
3914,0,0,0,2,64,0,0,0,1,64,99,99,99,99,99,99,99,99,99,99,99,99,1,1,0,0,5
3915,0,0,1,1,36,2,1,0,6,36,78,75,39,53,99,99,99,99,99,99,99,3,1,0,0,0,5
3916,0,0,0,2,36,2,0,0,1,36,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,6
3917,0,0,0,2,55,2,0,0,1,55,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,15
3918,0,0,0,2,23,0,0,0,1,23,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,5
3919,0,0,0,2,54,1,0,0,1,54,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,0,4
3920,0,0,1,2,56,1,1,0,2,56,99,99,99,99,99,99,99,99,99,99,99,46,0,1,1,1,5
3921,0,0,0,2,40,2,1,0,4,40,38,6,99,99,99,99,99,99,99,99,99,4,1,0,0,0,12
3922,0,0,1,1,55,2,1,0,3,55,54,99,99,99,99,99,99,99,99,99,99,24,1,1,1,0,6
3923,0,0,1,2,80,1,0,0,1,80,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,6
3924,0,0,1,2,70,1,1,0,2,70,99,99,99,99,99,99,99,99,99,99,99,70,0,1,0,0,7
3925,0,0,1,2,26,2,1,0,4,26,28,5,99,99,99,99,99,99,99,99,99,3,1,0,0,0,12
3926,0,0,0,1,26,2,1,0,2,26,99,99,99,99,99,99,99,99,99,99,99,26,1,0,0,0,14
3927,0,0,0,2,39,2,1,1,5,39,39,19,18,99,99,99,99,99,99,99,99,17,1,0,0,0,8
3928,0,0,1,1,31,1,1,1,4,31,30,8,99,99,99,99,99,99,99,99,99,2,1,0,0,0,8
3929,0,0,0,1,26,2,0,0,3,26,7,99,99,99,99,99,99,99,99,99,99,1,1,0,0,0,6
3930,0,0,0,2,53,2,1,0,5,53,53,43,20,99,99,99,99,99,99,99,99,13,1,0,0,0,16
3931,0,0,1,1,48,2,1,0,4,48,41,18,99,99,99,99,99,99,99,99,99,17,1,0,0,0,17
3932,0,0,1,2,69,1,1,0,5,69,56,31,12,99,99,99,99,99,99,99,99,12,0,1,1,0,8
3933,0,0,0,2,71,1,1,0,2,71,99,99,99,99,99,99,99,99,99,99,99,63,1,1,0,0,9
3934,0,0,0,2,35,2,0,0,1,35,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,13
3935,0,0,0,1,52,2,1,0,4,52,60,35,99,99,99,99,99,99,99,99,99,29,1,0,0,0,7
3936,0,0,1,1,67,0,0,0,1,67,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,6
3937,0,0,0,1,22,0,1,0,4,22,24,2,99,99,99,99,99,99,99,99,99,1,1,0,0,0,8
3938,0,0,0,1,27,1,1,1,4,27,30,28,99,99,99,99,99,99,99,99,99,1,1,0,0,0,3
3939,0,0,0,1,75,1,0,0,2,75,99,99,99,99,99,99,99,99,99,99,99,47,0,1,0,0,3
3940,0,0,1,2,46,2,1,0,3,46,33,99,99,99,99,99,99,99,99,99,99,6,1,0,0,0,18
3941,0,0,1,1,44,1,0,0,4,44,18,15,99,99,99,99,99,99,99,99,99,13,0,0,1,1,4
3942,0,0,0,1,50,2,1,0,3,50,53,99,99,99,99,99,99,99,99,99,99,17,1,0,0,0,24
3943,0,0,0,2,48,2,1,0,2,48,99,99,99,99,99,99,99,99,99,99,99,45,1,0,0,0,10
3944,0,0,0,1,53,2,0,0,1,53,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,7
3945,0,0,0,2,64,2,1,1,5,64,58,22,18,99,99,99,99,99,99,99,99,14,1,0,0,0,12
3946,0,0,1,1,40,1,1,0,4,40,40,14,99,99,99,99,99,99,99,99,99,10,1,0,0,0,24
